LOC,LAT,LON
Chatham,51.378908047,0.527859597
Châtil,46.266578704,6.842288768
Chatillon,48.802396181,2.293457922
Châtillon-les-Dombes,,
Chàtillon-sur-Seine,47.85850594,4.573747574
Châtillon-sur-Soino,47.861109822,4.574399947
Châtiment,,
Chatin-Gan,,
ChAtkudun,,
Chatma,-6.318405516,106.654029187
Châtoaubriand,43.133326742,6.149998201
Chatons-sur-Marne,,
Chatou,48.889796425,2.158627386
Chatrian,43.574805066,144.277395569
Chatrn-Gan,,
Chatt,31.94376918,-97.089727026
Chatterton,40.403648468,-87.239727594
ChAttntDim,,
Chau-,-2.821108859,-77.769165991
Chau-doc,10.699997807,105.116668609
ChaUans-Kaya,68.883326742,170.616667778
Chaublat,45.249997413,2.549998157
Chaud,45.402146912,1.176436544
Chaude,-11.849998655,-76.499999614
Chaudefour,45.570818944,2.916265655
Chaudfontaine,50.582798192,5.634096481
Chaudi,29.519226828,80.784825765
Chaudidre,22.294136967,70.789646716
Chaudoe,31.166665638,97.23332766
Chaudoin,48.662755572,1.496695625
Chaudron,46.233326655,7.35985984
Chaudronnerie,5.368209438,-4.01070766
Chaudronnier,,
Chauffage,48.421369992,-71.178735812
Chauffeur,-34.651108833,-58.673638988
Chauffez,,
Chaulkr,33.161536617,-82.734857846
Chaulnes,49.816988648,2.800639416
Chaumet,51.509805931,-0.141838475
Chaumière,42.472848351,2.67042997
Chaumont,48.116666031,5.133326918
Chaumont-Vesoul,,
ChaumUre,48.041329216,-1.42240684
Chauny,49.61513656,3.21856683
Chauraareys,,
Chaurln,-10.633329119,-77.649998566
Chaus-sade,,
Chausey,52.109719696,32.079716752
Chaussang,35.12831659,76.528306979
Chausse,42.18076577,-111.083795722
Chaussées,19.59999654,-72.39999944
Chaussés-d',,
Chausstie,42.18076577,-111.083795722
Chaussures,48.695427173,1.854665859
Chautemps,51.848436882,-121.009545932
Chauvault,,
Chauve-Boche,,
Chauveau,-64.08332558,-62.066666398
Chauvin,29.438548987,-90.595367821
Chauvui,40.134707333,72.157619825
Chaux,2.658887358,-76.849407109
Chaux-de-Fonds,47.099927254,6.825856226
Chaux-les,45.533278775,3.767837588
Chav,31.213497482,29.927328251
Chavagniac,45.869749918,0.418816273
Chavannes,46.530048324,6.57067937
Chavanon,45.244525899,2.953535848
Chavanoux,45.8485388,3.969248716
Chavernes,46.602185923,3.295046543
Chaves,41.740187366,-7.468785798
Chavire,45.895568627,6.166619726
Chawal,-3.033607002,-41.243886667
Chayla,38.982638565,-3.928288474
Chaylard,45.328258968,1.111669291
Chaymas,-9.915467321,-76.614437959
Chayrie,18.349998462,-72.916666092
Chazalie,45.21081939,4.238626312
ChCme-Sce,,
Chcminetm,,
Chcoignè,,
Chcrcher,,
Chctnars,,
Chcvalon,,
Chdteau-Babon,,
Chdteauvillain,,
Chdteou-Chtildott,,
Che,7.199996889,8.533328709
Che-bika,,
Ché-cou,,
Ché-Kiun-pao,,
Che-mah,5.296656788,101.057596802
Cheam,14.2949358,105.257137144
Chebbm-Bighintom,,
Chebech,,
Chebeii,26.655397458,113.473147073
Chebeli,53.866318819,55.009178041
CHEBfQUJiU,,
Chée,48.751996153,4.647397038
Cheealblano,,
Chef,11.033328228,38.233325694
Chef-Boutonne,46.108588724,-0.0708257769996
Chefl,51.187036073,2.812068401
Chefoo,37.533326174,121.399999161
Chefou,37.533326174,121.399999161
Chefs,42.87877983,-78.865606195
Cheftenham,,
CheIenka,55.322997057,27.613998031
Cheik,20.999997807,94.766669046
Cheik-ben-Boudjemaa,,
Cheik-Saïd,32.668006912,-7.913827805
Cheik-Toffel,,
Cheik-Toffel-Barbasson,,
Cheikh,38.799999772,63.849998025
Cheikh-ben-AVsga,,
Cheikh-el-Madhi,,
Cheikh-el-Mahdi,,
Cheikh-Osman,,
Cheikh-Said,32.668006912,-7.913827805
Chéiroptères,,
Cheka,-13.316666006,31.949997763
Chekivan,,
Chekka,34.179998741,-4.029997448
Chekkadh,,
Chélagsk,,
Chélif,34.909995963,-4.629996706
Chelles,48.881089698,2.592946846
Chellouh,37.530297943,48.797195779
Chelmsford,51.735748881,0.469576269
Chelong,30.799997675,92.09999868
Chelonia,38.012038694,23.715917438
Cheloûh,34.73332814,36.216667648
Chelsea,51.487546406,-0.169358033
Chemakha,27.000975793,87.090696695
Chemillé,47.214757065,-0.724878737
Chemin,46.089537414,7.096309227
Chemiram,,
Chemllle,19.891255694,75.301148874
Chemoulpo,37.453606748,126.73166604
Chemtou,36.483326349,8.583328272
Chemulpo,37.453606748,126.73166604
Chen,25.799996365,113.033329101
Chen-Bao,49.935665617,6.20578875
Chen-Yuan,25.045039858,121.522005834
Chenapan,-4.253426258,142.284837384
Chenas,33.822586457,49.598246195
Chenavard,45.765669654,4.832996568
Chendi,34.383889149,108.455277848
Chendý,,
Chene,19.916669439,-72.733329861
Chene-au-Uorgne,,
Chene-Bourg,46.197365846,6.197037026
Chenedolle,48.855109003,-0.761667473
Chenee,50.611996101,5.614095755
Chenefcy,,
Cheng-Tu,30.666665507,104.066668783
Chenier,46.46889875,1.338386173
Chenoby,,
Chenonceaux,47.331656691,1.067177239
Chensc,41.945787622,-87.655396208
Chenyuen-fou,,
Cheong,19.302608929,108.666939065
Chéops,29.979036526,31.134008673
Chèpaja,,
Chephren,29.976008294,31.130957943
Cher,45.01394836,7.822328802
Cher-chell,,
Chera,40.790506139,-1.772237297
Cheran,19.685137984,-101.953606415
Cherarat,33.776528544,-7.101289908
Cherarda,31.615766286,-8.276059162
Cherboliere,,
Cherbotière,47.971639864,-1.804729942
Cherbourg,49.639839368,-1.61635763
Cherchant,45.855330092,4.017829851
Cherche,49.427746189,24.55037739
Chercheura,38.562987804,45.720886264
Cherchons,,
Chère,10.277318814,0.287049966
Chères,14.313559647,121.112857141
Chéri,13.42179728,11.386696507
Chéribon,-6.706298096,108.556995821
Cherie,4.703865891,-74.041296294
Chérif-Pacha,,
Cherizy,48.749998331,1.433327748
Cherm-Noayek,,
Chero-,21.266666643,-101.816665567
Cherokee,42.749429808,-95.55166901
Chérokis,58.367107429,48.965849813
Chéron,46.883806932,3.201517842
Chéronac,45.758825761,0.764016641
Cheronnac,45.758825761,0.764016641
Chéronne,-0.449999266,36.966665595
Cherrv-Creek,,
Cherry,34.588076529,-112.041819209
Cherry-Creek,39.900489617,-114.885859335
Chers,19.530855675,-96.931998022
Chersites,59.668198473,56.490496092
Chersonèse,46.655807665,32.617797004
Ches,51.652159799,-0.0820072849996
Chesapeake,36.819037059,-76.274938586
Chesea,45.753057273,20.83471961
Chesh,59.033048335,64.018598064
Cheshire,41.49898627,-72.900656512
Chesi,46.621169738,9.181919154
Cheslerfleld-Inlet,,
Chesnaye,58.198669376,-94.144337893
Chesney,36.230079821,-83.7124096
Chesse,10.299996802,-10.966667403
Chessy,48.883325999,2.76666743
Chester,53.19049679,-2.891886442
Chester-chease,40.788427323,-74.683339821
Chesterfield,53.24999951,-1.416669849
Chet,47.416667647,22.349996147
Chétodons,,
Chetopodes,,
Cheueby,,
Cheurfâ-el-Foum,,
Chev,32.81666922,48.733328446
Cheval,28.148616953,-82.514539397
Cheval-Blano,,
Cheval-Mort,48.78075999,1.843750182
Chevalerie,37.265068979,23.158286421
Chevalier,18.183328752,-73.999998959
Chevallart,45.558125571,6.157346049
Chevauchee,47.278835878,7.13785854
Chevaux,18.583329757,-74.033327502
Cheve,-9.699999441,29.599995798
Chévelches,,
Chevelures,,
Cheverton,-18.21666819,31.449997632
Chevet,53.631169686,-1.476946501
Chevigne,48.211526613,-1.629338978
Cheville,47.947935504,-0.223659215
Chevlade,24.838139218,121.790218033
Chevlgne,,
Chèvre,48.192088338,-1.461616361
Chevreau,48.192988258,0.683815758
Chevreul,47.089096715,6.837078231
Chevreuse,48.70661768,2.033286509
Chevrier,46.110226578,5.914718579
ChevrS,47.333528525,5.997668718
Chexbres,46.482078081,6.778047969
Cheyennes,41.139976628,-104.820248036
Cheyne,5.523999114,153.744996434
Cheyr-Sing,,
Chez,-22.898628723,-47.05128733
Chfcrh,,
Chfere,28.467728636,77.082279821
Chftlons-sur-Marne,,
Chftnder-,,
Chftre,,
Chftteaulin,,
Chfttellerault,,
Chglif,,
Chhlo,34.009486372,72.892328128
Chi,7.930597057,8.460898636
Chi-cbester,,
Chi-cla,,
Chi-gny,,
Chi-onique,,
Chi-Ouihda,,
Chi-poun,7.887346895,98.375456809
Chia-,4.858755646,-74.058655754
Chia-Ting,29.562279008,103.763859154
Chiago,41.850027119,-87.650046183
Chiaia,40.836595549,14.24677771
Chiamy-pàore,,
Chiang-Woo,13.871388384,100.426901269
Chiao-,36.283886047,120.003327598
Chiapa,16.713745659,-92.988039501
Chiarini,-35.446336766,-60.884108335
Chiasso,45.828839548,9.016558828
Chibchas,-9.458325887,-77.910277969
Chibert,46.244958122,1.922456844
Chiboango,-13.633329906,21.933328621
Chic-,35.94645649,-89.646739501
Chica,8.766667866,-80.233327327
Chicago,41.850027119,-87.650046183
Chicanaio,-21.666669544,35.199996365
Chicard,49.742826229,0.305876296
Chichester,50.836728659,-0.780025844
Chichica,8.349995841,-81.666666135
Chichua-hua,,
Chico,39.72848788,-121.837476963
Chicoumas,-14.266666705,-71.283329031
Chicrelo,,
Chicriabas,,
Chicut,38.771499301,-76.044109069
Chie,14.531097343,-8.48669897
Chief-factor,,
Chien,-34.578327791,-58.480178655
Chien-Chang,41.239998252,119.401105538
Chien.i,35.476707174,-81.238178158
Chienan,35.653055525,105.483566051
Chieng-Maï,49.491096067,0.106278507
Chienne,52.876226678,11.066419428
Chiers,49.649999466,4.999999249
Chiesa,46.06197736,8.289436851
Chiesanova,43.656027359,10.493525765
Chieti,42.360938782,14.138008861
Chieu-Ou,27.046939214,118.325278005
Chieulies,49.15997945,6.228966193
Chiffa,36.462929659,2.738729409
Chiffres,43.926628846,2.149628185
Chigatr,33.953758817,65.455658042
Chignon,39.633357322,22.419146011
ChignonVert,,
Chigot,37.178325676,127.023325658
Chihgnna,,
Chihia,36.748888284,8.911106186
Chihouahoua,28.633327441,-106.083326453
Chihuahua,28.633327441,-106.083326453
Chiiie,-11.949997781,33.233328883
Chika,12.376517536,6.35836571
Chikapa,-6.416208838,20.799946695
Chikkadh,,
Chikombo,-19.123058759,33.189169802
Chikteric,,
Chil,27.860898985,56.620197082
Chilandar,,
Chilcot,39.79767824,-120.139647125
Childebert,,
Chile,-29.999997562,-70.999998173
Chilhi,29.341735579,80.705065842
Chili,-29.999997562,-70.999998173
Chilian,19.756236175,110.445419747
Chiliennes,45.525386476,-73.713518381
Chilii,46.266668696,24.866667823
Chilly-Mazarin,48.714887946,2.316378888
Chiloa,-13.439667091,33.154018921
Chiloane,-20.66916656,34.928607448
Chiloe,-42.212246873,-73.806147161
Chilperio,4.743709855,-74.063276844
Chim,14.916668128,-91.749996862
Chim-bayandong,,
Chimay,50.048556099,4.317117347
Chimba,-9.156105705,-78.277215908
Chimbo,-16.28332925,-69.18332938
Chimborazo,-1.483058095,-78.796388838
Chimbousso,,
Chimène,-19.970747537,31.847586851
Chimère,37.515066794,-122.261658822
Chimie,33.187778289,111.793887086
Chimiias,45.276918524,2.037178663
Chimilas,42.170326697,-0.451676481
Chimiran,,
Chimire,7.959129026,-65.686838151
Chimiyou,-19.116385851,33.483326699
Chimkre,,
Chimonoseki,,
Chimpanzé,50.948939701,6.920779803
Chin,41.107777485,121.141668084
Chin-king,61.197855734,-149.870065911
Chin-Ounng,,
Chin-Tsouny,,
Chin-wa-Pound,,
Chin-zapagua,,
China,34.999996976,104.999998462
China-Town,44.492939593,-117.69936967
Chinale,28.500656714,82.180358928
Chinaman,53.269275799,-8.928816238
Chinampas,21.835015709,-101.817587985
Chinampasdtaientcres,,
Chinchara,6.665516318,-0.862008569
Chinchas,-9.93338923,-76.628499212
Chinchilla,-26.737868037,150.629697879
Chinchurah,,
Chindé,-6.349997213,12.783327573
Chindi,-9.0333296,32.583325563
Chindouin,22.599997326,95.099999467
Chine,34.999996976,104.999998462
Chine-annonce,,
Chine.dun,,
Chinei,23.746387598,116.626669736
Chinese,-25.437906393,-49.291809511
Chinese-Act,34.090447688,-118.146139524
Ching,13.769346439,100.503650958
Ching-Kiang,13.649166604,100.582668446
Chingachgook,,
Chinialhuacan,19.421546875,-98.950379415
Chiniri,-15.049997693,-67.816665655
Chinko,4.830408162,23.883658053
Chinnarra,24.912418627,88.600519717
Chino,34.012226629,-117.688939595
Chinois,-32.928288212,151.770108182
Chinoisauquel,,
Chinoiseries,22.537569866,88.333706893
Chinoisestla,,
Chinoisreviendraient,,
Chinome,-11.551508642,14.663755708
Chinon,26.26264981,127.761467157
Chinon-la-Montagne,,
ChinQis,13.012707082,80.199265726
Chinsura,6.909997623,33.029856939
Chio,28.235306261,-16.797119521
Chiocha,-16.866666486,24.733326656
Chioggia,45.218567702,12.277738938
Chioggiotes,,
Chiotes,-13.456936558,39.583606373
Chiou,38.006796659,23.683358327
Chiouma,-15.11471995,-71.350827541
Chipewyan,56.933489645,-113.452129061
Chippeways,42.021416911,-88.415077296
Chique,-19.335826878,33.530559008
Chiquianas,-10.150377975,-77.156297876
Chir,35.21282809,6.098045811
Chiraz,29.610307746,52.531139937
Chire,6.031536076,-71.808787903
Chiricoas,28.304406629,-81.417419753
Chiricoumas,,
Chiriè,63.566666031,127.833325781
Chiriguana,9.362379004,-73.603138676
Chiriguanos,-24.097529335,-61.465488245
Chiriois,47.316668521,22.349996147
Chiriqui,8.49999903,-82.416668582
Chirou,13.913909611,9.391726536
Chirslian,27.937108722,83.041506012
Chirstian,29.799997413,72.866666905
Chirurgie,48.21336695,16.358359332
ChirVan,7.781772764,99.634202111
Chisbolm,32.537689476,-80.602609557
Chisoul,37.890796953,127.69009899
ChiUcaudun,,
Chiude,29.315016949,81.851627099
ChiUeau-Thicri-y,,
Chiukiang,32.210856479,119.455078249
Chivehàrah,,
Chivington,38.436396038,-102.543517568
Chivington-Massacre,,
Chïvinljton-Massacre,,
Chivres,47.410197222,3.403045959
ChkioidovkUy,,
Chkipdtares,,
CHle-ci,,
Chlftae,,
Chlll,48.799237461,2.302389629
Chlmabara,,
Chlne,28.96870968,81.617598366
Chlnoie,,
Chlori-dees,,
Chlorure,,
Chltbao,,
Chnf,26.643577007,60.4988394
Chnqtie,,
Chnuveau,,
Cho,6.316666774,14.616667386
Cho-Bo,14.657045667,100.827599712
Cho-Chou,23.051158791,112.459715502
Cho-Dem,-26.117026629,27.90373632
Cho-lèn,22.395036014,105.631917887
Cho-pal-oul,,
Choa,-14.851668793,-71.935829629
Choachi,4.528966411,-73.922727316
Choah,35.340085798,-83.74711952
Choan,34.722218626,126.598329372
Choans,25.421867919,86.114197848
Chobaeng,28.266119526,82.774238728
Chobé,-9.812048498,31.598349468
Chochone,-16.783608357,-69.304719608
Choco,-5.112539522,-79.672276613
Chocoiat,-21.206099414,-47.769158128
Chocolat,-21.206099414,-47.769158128
Choctaw,35.497558324,-97.268919125
Chodowiecki,,
Chœur,,
Chof,0.316669701,35.59999737
Chohe,37.068598413,128.754898002
Choi,34.095797713,72.801035729
Choiieul,-6.991856256,156.862787768
Choion,36.999997501,127.499999859
Choiri,7.096389083,-75.641939257
Choiseul,-6.991856256,156.862787768
Choiseul-Praslin,,
Choisis.r.,,
Choisissez,50.214028916,4.041939765
Choisneries,,
Choisy,48.768455693,2.418735805
Choisy-le-Roit,,
Choit,7.189688304,134.381099745
Choix,26.71036908,-108.32445608
Chojseul,,
ChoK,41.1233866,71.492326861
Chokier,50.591626408,5.441666556
Chokta,-6.226478674,106.850418759
Chol,31.106388987,50.583055806
Chola,19.749999729,-105.316666485
CholenNul,,
Choler,42.711106709,42.759168081
Cholet,47.066666206,-0.883327677
Cholex,46.226248783,6.223836648
Cholle,11.247135755,-73.053066988
Cholöm,3.499997719,33.883327704
Cholon,38.236438282,69.780008309
Chom-Pen,13.374007021,100.992865546
Chon-Si,13.743275753,100.486957439
Chone,-0.683326061,-80.099999658
Chonga,-15.333328551,27.866668609
Choo,2.233328621,12.799998594
Choo-Kiang,1.302019263,103.853135732
Chopin,31.496837339,-92.859319423
Choral,42.917498894,22.862496169
Chorapane,4.794505847,-73.949738419
Chorazin,,
Chores,44.547096787,6.277516885
Chorillos,-21.549999397,-65.96666832
Choringui,37.60999937,126.73166604
ChoriUos,-5.901387022,-78.694166909
Choriw,,
Chorrera,8.880278285,-79.783326759
Chort,9.916675817,78.651326587
Chose,-13.037218303,35.712496387
Choses,45.458747389,9.191458308
Chott-el-Cher-gui,,
Chott-el-Gharbi,,
Chott-el-Saïda,,
Chotts,31.951036035,5.389849155
Chou,47.0982894,2.524098455
Chou-Tsun,36.816665769,117.816665638
Chouans,3.333328009,12.816669614
Chouas,15.715167271,-11.23523957
Choubrac,35.396317308,0.0078992370004
Choucha,23.499998462,-15.966668713
Chouchoul,-38.599998916,-72.849995508
Choucroute,,
Choue-san-dao,30.057779538,122.138059667
Chouette.,44.099719486,3.079596661
Choufta-Dd,,
Chouh-Tchi,,
Chouk,20.88332766,94.816668609
Choul,5.496578547,16.039598618
Choulma,15.61443921,-87.953017798
Choum,21.287499794,-13.061726492
Choumla,15.433325781,106.583326961
Choun-Tchi,,
Choupanga,-18.021106544,35.56416705
Choupin,31.496837339,-92.859319423
Chouroff,,
Chow,37.767179423,-122.428877483
Chow-Kedar,,
Chowringi,23.748758887,86.878599016
Chpa,22.340226378,103.84414553
Chpquesde,,
ChQ-Nguyen,,
Chrâtit,33.884167993,35.842498851
Chrâtlt,,
Chre,45.01394836,7.822328802
Chrelteu,18.299998899,-73.516669849
Chretes,58.886397348,36.616299686
Chrétien,51.11663982,5.649719094
Chretiene,51.11663982,5.649719094
Chriati,-62.916669107,-62.399996819
Chrichton,,
Chris,41.246086212,-111.771046737
Chrislni,35.898648232,14.464108424
Chrislo-,42.215826659,44.425829185
Christ-Ghurch,,
Christbaum,,
Christchurch,-43.533329643,172.633325824
Christian,67.359995919,-145.196105668
Christiania,59.912729274,10.746088353
Christiansand,58.146707987,7.995599426
Christiansborg,5.546717598,-0.183648765
Christianshaab,,
Christianssunds,55.320895743,10.807359416
Christille,52.415008605,10.857336481
Christine,37.142288374,-85.206897983
Christmas,-10.499996951,105.666668303
Christophe,-34.581288528,-58.434008252
Christopolis,37.799468557,21.350796814
Chrlstlanla,,
Chrnniipie,,
Chro,19.747367462,-101.044997543
Chroaiqtie,,
Chroaique,,
Chrodique,,
Chroimjuo,,
Chromque,,
Chromquos,,
Chroniaiie,,
Chroniijuo,,
Chroniqiio,39.378576431,22.934579772
Chroniqn',,
Chronique,45.521746299,-73.593999987
Chronique.des-voyages.,,
Chroniquedes,,
Chroniquo,39.378576431,22.934579772
Chronir,,
Chronlquo,,
Chronologie,,
Chrooiquo,,
CHROpJIQUE,,
Chroriique,,
Chrtc,,
Chrvboiirg,,
Chrysanthème,41.049039697,28.991519293
Chrysocho,38.053839985,23.808618212
Chrysostôme,45.100079717,-73.765889234
Chrysto,40.762406132,24.637228683
Chsirt,46.356476227,2.885618875
ChSteau-Chinqn,,
Chteau-d',,
Chteau-Reftault,,
Chteauroux,46.81666839,1.699996584
Chtfeou-Chdleou,,
Chtftic,,
Chtiio,50.412519802,30.525815642
Chting-Po,,
ChtorKouh,,
Chtouka,33.296308658,-8.168266727
Chtrifi,,
Chtrtird,,
Chu,32.321938122,118.297776445
Chu-Bao,12.466667036,108.8333298
Chuaca,-5.383329993,39.783325651
Chuang,7.019189434,100.455019274
Chuapsa,-31.621937135,-71.556108325
Chubut,-43.999996732,-68.999997649
Chufa,3.300246945,39.43026898
Chul,8.516665551,10.766669527
Chumbi,-31.633325624,28.783327267
Chun,28.575998028,82.506026529
Chunda-Saeb,,
ChunderSingh,,
Chung,10.838099552,-2.506207666
Chuouinda,-17.401106561,37.123328193
Chur,46.849857445,9.532865512
Churairt,18.170959349,100.172930305
Church,18.572215743,-92.700555511
Churchill,40.438398884,-79.843099455
Churohill,40.438398884,-79.843099455
Chusan,38.083325868,125.949999903
Chut,7.428666598,29.188669298
Chute,51.280915742,-1.567815937
Chuteau-Ro-bert,,
Chutes,0.366669264,28.699999161
Chutî,54.618629561,52.143418342
ChutiUonnaia,,
Chutl,-36.533327808,-72.533327108
Chutt,7.428666598,29.188669298
Chuuutlt,,
Chvpre,,
ChyperboliquesyHuh,,
Chypie,34.999996976,32.999997589
Chypre,34.999996976,32.999997589
Ci,-18.921755622,-48.274688268
Ci-glt,-7.085357959,108.244539048
Ci.la,-6.010196366,106.098499483
Cia,42.928527415,-1.77591797
Cíaderia,52.463226327,10.722676931
Ciampa,-6.554715547,106.700829534
Ciatancias,,
Ciba,35.604716315,140.123328192
Cibao,19.590056922,-70.945026551
Cibicu,60.719809155,-135.0523858
Cibiou,-6.820826433,106.811105748
Cibola,33.316417374,-114.664955937
Cibry,53.565286532,22.142087597
Cic,48.02382577,-4.540126181
Cicala,39.022185556,16.486098497
Cicapra,7.449999205,-62.116665961
Cicatrices,,
Ciceri,-6.11889772,106.163698697
Ciceron,41.845586013,-87.753937464
Cicile,44.816667866,27.233327311
CicOron,-6.209299198,106.087695942
Cictle,29.71292564,75.90398738
Cid,35.711797813,-80.106159611
Cid.qui,,
Cie,-7.118317534,-34.87092669
Ciei,-34.811857068,-56.220915637
Ciel,46.882488549,5.042156008
Cienega-Gran,,
Ciera,13.769868393,100.57248585
Cierici,44.92581918,10.520667357
Ciest,19.039166307,-98.201699852
Cieux,45.991567608,1.045957122
Ciganos,-3.956389617,-43.248607272
Cigarettes,46.999928128,-122.918416043
CiHi.Nopoir.o,,
Ciiambas,-6.955557977,107.397777188
Cììambre,,
Ciillei,-29.999997562,-70.999998173
Ciimbodge,,
Ciirmcnilo,,
Ciitny,13.06636932,80.271785791
Ciitrtîrt,,
Ciivauilto,,
CIIVQUAiT,,
CIKQIJAMT-B,,
CIKQUAftTE,,
CIKQUAi,,
Çìli,39.975938922,32.844108922
Cilicie,36.791688486,33.11278908
Ciline,36.933326917,37.149997327
Cimadi,26.489195707,87.192086198
Cimarron,37.806685917,-100.348198376
Cimbria,56.683329844,10.049995623
Cimeat,-7.482497217,110.811939222
Cimetière,18.583329757,-74.366666922
Cimilensaul,,
Cimiliensaal,,
Cimmaron,30.556578276,-91.025097688
Cimputi-s,,
Cimraighe,,
Cin-ghala,,
Cinchona,10.223665575,-84.167436222
Cincinnati,39.161997149,-84.456886537
Cincirinatus,,
Cingetorix,,
Cinna,34.999996976,104.999998462
CinprAc,,
Cinq,51.687508662,5.30740747
Cinq-Mars,48.858618692,2.326889955
CINQUAIVrE,,
Cinquante,50.744279862,3.655986514
Cinquante-deux,48.666886206,-77.366159253
Cinquantelouis,,
Cinquième,18.07369598,-15.990557094
CINQUiJITE,,
Cintha,21.11907974,-101.661379847
Cintra,38.800967186,-9.378258855
Cio,-24.865278206,32.639719059
Ciotat,59.337315834,18.025555889
CIovls,,
Cipangu,-10.622458084,32.866975893
Cipayes,-25.419979983,-49.268866047
Cipriani,41.108857389,9.531389643
Ciraffa,11.266668522,-10.149998872
Cirage-IA,,
Ciralla,39.716667429,15.816665901
Circassie,-16.249996208,-69.816666179
Circassiennes,,
Circassienrie,,
Circonstances,48.870947598,2.342877036
Circulaire,-63.61666749,-57.649997823
CiRDRicouRt,,
Cire,33.443819068,-94.051236655
Cireau,44.949995535,27.349997458
Cirey,46.958027846,4.626118426
Ciriada,-6.794998725,107.204438344
Ciron,46.62734769,1.24533893
Cirou,39.382396592,17.062609839
Ciroular-Road,,
Cirque,-17.383328639,-69.33332807
Cirque-Olympi,,
Cirque-Olympique,,
Çirques,,
Cirrus,51.912277217,4.502779871
Cirta,36.364995849,6.614716962
Cirte,47.100138736,-76.999396799
Ciry-Sermoise,,
Cisalpine,,
Ciscaucasie,,
Cisleithanie,,
Cissao,41.727008036,-8.407577991
Cistudo,,
Citadelle,18.366669483,-74.283329817
Cite,5.964658511,-73.6028687
Citeaux,48.171237189,0.44657881
CitedeDieti,,
Citerai,43.983328315,12.116666731
Citerne,49.981867517,1.824158566
Cites,13.014556418,80.21184661
Citfman,13.803835879,100.596765695
Cities,38.90155576,-77.043429892
Citlatepetl,19.016398327,-97.266696322
Citons,56.958736905,24.007626553
Citoyen,50.632716762,3.062916642
Citron,20.033326087,-72.749996382
Citronnelle,18.416669046,-72.583326672
Cits,28.692497191,77.091728982
Citta,-4.477798848,120.051797297
City,22.708167727,89.071848392
City-o,35.493148715,-97.487005772
City-of-New,40.66382888,-73.938475919
Ciudad,-34.613006214,-68.328409744
Ciudad-Bolivar,8.129227431,-63.540857081
Ciudadella,40.001118688,3.841437557
Ciuq,46.464039182,10.375897203
Civilisation,29.666147791,-82.326577576
Civiliser,30.124666103,74.136089759
Civita,39.828797479,16.312485903
Civita-Vecchia,,
Civray,46.147096307,0.295086253
CJa,-22.871586122,-43.430188659
CJENTiafiES,,
CJest,30.797266418,31.001549427
CJn,40.75172858,-80.319517179
CJne,5.85749602,100.45753905
CJrer,13.733678104,100.581089086
Cjui,54.757937199,32.491106247
Ck,50.825929617,3.266469579
Ckaryeatier,,
CKdlje,,
Ckerg,,
Cl,-19.627428002,-43.894097493
CL.ARF.TLE,,
Cla,-3.137588275,-60.022547288
CLA-RICE,,
Cla-rneoy,,
Cladina,-17.78482801,-63.181667455
Cladorhiza,,
Clahetie,,
Claie,47.756846461,-2.314767654
Clain,46.781616501,0.540768952
Claine,-29.657978412,-51.005999898
Clair-de-Lune,45.403096328,-74.04788821
Clairac,44.36010688,0.378927313
Clairaud,-33.728996659,115.038058706
Claire,19.666667124,-72.433327982
claire-voie,46.235036503,6.076848192
Clairière,14.599999729,-61.083328157
Clairville,-29.716666704,151.699999903
Claissac,44.949995535,1.199996453
Clalre,-25.714168378,28.382426342
Clalro,,
Clam,37.813736791,-75.670205749
Clamart,48.802985629,2.266919277
ClambaJuzier,,
Clamecy,47.44999619,3.516669877
Clameey,47.3867768,4.426786115
Clameurs,47.072286207,3.039217245
Clan,-34.910659301,-57.953045932
Clanricarde,41.28836896,-86.949467351
Clanshavn,,
Clanskavn,,
Clapa-rède,,
Clapbam-Common,,
Clapperton,50.333047854,-121.219236324
Claqué,-6.866668365,-79.79999778
Claques,50.645338142,2.276498927
Clar,40.957715801,14.270067643
Clara,53.342497802,-7.613888921
Clarabide,52.949997632,-6.24999695
Claras,40.017717715,-8.82093831
Clare,43.819466355,-84.768627874
Clarence,42.976727138,-78.591967478
Clarenceloicn,,
Clarendon,34.937825993,-100.888199957
Clarens-Montreux,46.443309521,6.896117492
Claret,43.862437542,3.905219397
Claretie,18.266665857,-73.016669718
Clarie,47.599999379,0.466669527
Clarisse,20.066668128,-72.766667402
Clark,40.640939411,-74.310696388
Clarke,45.837906243,-119.600855936
Clarkî,40.640939411,-74.310696388
Clarkj,,
Clarkson.,-31.682816732,115.724697775
Clarté,47.15992943,27.58707692
Classe,31.821955989,-116.603419922
Classique,40.484519792,-74.296036689
Clau-de-Joseph,,
Claude,35.111717563,-101.363218305
Claudia,30.767465562,-112.975976814
Claudiennes,19.649996103,-71.999998435
Claudine,19.649996103,-71.999998435
Claudo,-20.443327101,-44.765827637
Clauzel,48.878817399,2.339785811
Clav,40.740668561,-74.00562796
Clave,46.49301661,-0.215807411
Claveland,33.721718908,-109.281188181
Clavering,51.965399503,0.143076242
Clay,33.702595605,-86.599708888
Clazais,46.441889869,-1.578589994
Clbango,,
Clc,20.450196095,85.89374891
Clceron,,
Cldmeat,,
Cldu,-10.940269382,16.64135722
Cle,41.410825593,-81.849439916
Cleach,18.933497683,-99.223847148
Clear,44.079709762,-123.068068263
Cleden,53.199999947,-3.699996732
Clef,50.61245956,5.694836591
Clefen,,
Clekjce,,
Clément-Thomas,,
